fold,run,accuracy,precision,recall,f1_score
1,41,0.7447916666666666,0.6875,0.4925373134328358,0.5739130434782609
1,42,0.7447916666666666,0.6875,0.4925373134328358,0.5739130434782609
1,43,0.7447916666666666,0.6875,0.4925373134328358,0.5739130434782609
1,44,0.7447916666666666,0.6875,0.4925373134328358,0.5739130434782609
1,45,0.7447916666666666,0.6875,0.4925373134328358,0.5739130434782609
1,46,0.7447916666666666,0.6875,0.4925373134328358,0.5739130434782609
1,47,0.7447916666666666,0.6875,0.4925373134328358,0.5739130434782609
1,48,0.7447916666666666,0.6875,0.4925373134328358,0.5739130434782609
1,49,0.7447916666666666,0.6875,0.4925373134328358,0.5739130434782609
1,50,0.7447916666666666,0.6875,0.4925373134328358,0.5739130434782609
2,1,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,2,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,3,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,4,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,5,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,6,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,7,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,8,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,9,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,10,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,11,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,12,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,13,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,14,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,15,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,16,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,17,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,18,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,19,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,20,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,21,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,22,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,23,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,24,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,25,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,26,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,27,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,28,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,29,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,30,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,31,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,32,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,33,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,34,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,35,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,36,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,37,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,38,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,39,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,40,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,41,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
2,42,0.7552083333333334,0.6666666666666666,0.5970149253731343,0.6299212598425197
